Miss Douce,979,985,
Miss Douce,990,1046,
Miss Douce,1049,1137,
Miss Douce,1147,1179,
Miss Douce,1204,1223,
Miss Douce,1269,1272,
Miss Douce,1276,1283,
Miss Douce,3730,3829,
Miss Dubedat,889,,
Miss Dunne,368,372,
Miss Dunne,374,376,
Miss Dunne,380,396,
Miss Dunne/Miss Dunn,3030,,
Miss Ferguson,4950,,
Miss Ferguson,4950,,
Miss Ferguson,1559,,
Miss Gillespie,723,,
Miss Kate Collins,940,,
Miss Kennedy,962,963,
Miss Kennedy,1197,1199,
Miss Kennedy,1,,
Miss Kennedy,4,,
Miss Kennedy,7,,
Miss Kennedy,8,,
Miss Kennedy,10,,
Miss Kennedy,14,,
Miss Kennedy,48,,
Miss Kennedy,49,,
Miss Kennedy,59,,
Miss Kennedy,64,148,
Miss Kennedy,158,184,
Miss Kennedy,191,228,
Miss Kennedy,232,294,
Miss Kennedy,312,340,
Miss Kennedy,344,351,
Miss Kennedy,360,526,
Miss Kennedy,528,,
Miss Kennedy,767,877,
Miss Kennedy,886,950,
Miss Kennedy,954,976,
Miss Kennedy,979,985,
Miss Kennedy,990,1046,
Miss Kennedy,1049,1137,
Miss Kennedy,1147,1179,
Miss Kennedy,1204,1223,
Miss Kennedy,1269,1272,
Miss Kennedy,1276,1283,
Miss Kennedy,3730,3829,
Miss Stack,26,,
Miss Whelan,425,,
Mob,1761,1832,
Molly Bloom,7,,
Molly Bloom,50,,
Molly Bloom,57,60,
Molly Bloom,97,,
Molly Bloom,203,,
Molly Bloom,244,,
Molly Bloom,246,383,
Molly Bloom,444,,
Molly Bloom,471,472,
Molly Bloom,,,
Molly Bloom,141,,
Molly Bloom,258,,
Molly Bloom,332,,
Molly Bloom,397,,
Molly Bloom,17,,
Molly Bloom,76,,
Molly Bloom,190,,
Molly Bloom,224,,
Molly Bloom,237,,
Molly Bloom,606,,
Molly Bloom,693,,
Molly Bloom,761,,
Molly Bloom,1013,,
Molly Bloom,230,,
Molly Bloom,609,,
Molly Bloom,24,,
Molly Bloom,114,,
Molly Bloom,153,,
Molly Bloom,163,,
Molly Bloom,182,,
Molly Bloom,204,,
Molly Bloom,268,,
Molly Bloom,377,,
Molly Bloom,589,,
Molly Bloom,618,,
Molly Bloom,763,,
Molly Bloom,853,,
Molly Bloom,900,916,
Molly Bloom,949,,
Molly Bloom,1061,,
Molly Bloom,1119,,
Molly Bloom,250,253,
Molly Bloom,252,253,
Molly Bloom,322,,
Molly Bloom,542,543,
Molly Bloom,546,,
Molly Bloom,26,,
Molly Bloom,36,,
Molly Bloom,188,,
Molly Bloom,309,,
Molly Bloom,352,,
Molly Bloom,485,,
Molly Bloom,556,,
Molly Bloom,640,,
Molly Bloom,689,,
Molly Bloom,807,,
Molly Bloom,943,,
Molly Bloom,972,,
Molly Bloom,1045,,
Molly Bloom,1050,,
Molly Bloom,1238,,
Molly Bloom,1256,,
Molly Bloom,513,,
Molly Bloom,839,,
Molly Bloom,994,,
Molly Bloom,1223,,
Molly Bloom,1652,,
Molly Bloom,1710,,
Molly Bloom,785,,
Molly Bloom,889,,
Molly Bloom,993,,
Molly Bloom,1091,,
Molly Bloom,1195,,
Molly Bloom,87,,
Molly Bloom,266,,
Molly Bloom,508,,
Molly Bloom,916,,
Molly Bloom,1368,1378,
Molly Bloom,1498,,
Molly Bloom,293,353,
Molly Bloom,405,,
Molly Bloom,546,,
Molly Bloom,650,,
Molly Bloom,777,,
Molly Bloom,885,,
Molly Bloom,1067,,
Molly Bloom,1506,1506,*
Molly Bloom,1994,,
Molly Bloom,2986,,
Molly Bloom,3143,,
Molly Bloom,3293,,
Molly Bloom,3768,3829,
Molly Bloom,518,,
Molly Bloom,716,,
Molly Bloom,797,,`
Molly Bloom,876,,
Molly Bloom,1426,,
Molly Bloom,1437,,
Molly Bloom,1605,,
Molly Bloom,1657,,
Molly Bloom,1745,,
Molly Bloom,1800,,
Molly Bloom,55,,
Molly Bloom,365,,
Molly Bloom,411,,
Molly Bloom,659,,
Molly Bloom,1178,,
Molly Bloom,1614,,
Molly Bloom,1984,,
Molly Bloom,2067,2332,
Molly Bloom,1,,
Monks,184,,
Monks,196,202,
Monks,1258,,
Monks' Daughter,201,,
Monks' Wife,200,,
Mordejai Benady,831,,
Morny Cannon,831,,
Morny Cannon,1279,,
"Morris ""Old"" Harris",552,,
Mortimer Edward Purefoy,361,,
Mortimer Edward Purefoy,1310,1343,
Moses Dlugacz,140,,
Moses Dlugacz,152,189,
Moses Dlugacz,492,,
Moses Dlugacz,884,,
Moses Dlugacz,987,992,
Moses Dlugacz,911,,
Moses Herzog,17,,
Moses Herzog,3222,3232,
Moses Herzog,4357,4368,
"Moth, everflying",2406,2477,
Mother Grogan,357,,
Mother Grogan,1186,,
Mother Grogan,1716,1751,
Motorman,187,197,
Motorman,643,,
Motorman,699,,
Motorman,42,,
"Mr. ""Wogger"" Stanhope",624,,
"Mr. ""Wogger"" Stanhope",1582,,
Mr. Coghlan,281,,
Mr. Coghlan,401,,
Mr. Comerford,1782,,
Mr. Comerford,553,,
Mr. Fleming,1099,,
Mr. Flower,129,,
Mr. Lambe,3636,,
Mr. M'Donald,129,,
Mr. MacDowell,290,,
Mr. Power's Mistress,245,,
Mr. Poyntz,776,,
Mr. Richard Best,74,1112,
Mr. Riordan,13,,
Mr. Verschoyle,1496,,
Mr. Whelan,425,,
Mr. Woods,148,,
Mr. Wylie,132,,
Mrs. Bandmann Palmer,194,,
Mrs. Bandmann Palmer,496,,
Mrs. Bandmann Palmer,2079,,
Mrs. Bandmann Palmer,2256,,
Mrs. Bellingham,1025,1119,
Mrs. Bellingham,4550,4564,
Mrs. Bob Doran,148,,
Mrs. Bob Doran,398,,
Mrs. Bob Doran,811,,
Mrs. Bob Doran,4352,4368,
Mrs. C.P. M'Coy,540,,
Mrs. C.P. M'Coy,972,,
Mrs. C.P. M'Coy,788,,
Mrs. C.P. M'Coy,523,,
Mrs. C.P. M'Coy,1267,,
Mrs. Clinch,867,,
Mrs. Cohen,1287,,
Mrs. Comerford,1782,,
Mrs. Comerford,553,,
Mrs. Cunningham,349,,
Mrs. Cunningham,3856,3869,
Mrs. Deasy,532,,
Mrs. Dowie,17,,
Mrs. Duggan,963,,
Mrs. Dwenn,718,,
Mrs. Edward Langtry,481,,
Mrs. Egan,253,,
Mrs. Ellen M'Guinness,61,67,
Mrs. Ellen M'Guinness,4348,4368,
Mrs. Ellis,237,,
Mrs. Ellis,1494,,
Mrs. Emily Sinico,997,,
Mrs. Emily Sinico,947,,
Mrs. Emily Sinico,1454,,
Mrs. Fleming,17,,
Mrs. Fleming,106,,
Mrs. Fleming,237,,
Mrs. Fleming,315,,
Mrs. Fleming,947,,
Mrs. Fleming,1082,,
Mrs. Galbraith,4358,4368,
Mrs. Galbraith,476,,
Mrs. Grundy,1204,,
Mrs. Gus Rublin,3259,,
Mrs. Hayes,549,,
Mrs. Ignatius Gallaher,60,,
Mrs. Jack Power,245,,
Mrs. Jack Power,1273,,
Mrs. James Maybrick,234,,
Mrs. Joe Gallaher,564,,
Mrs. Joe Gallaher,4349,4368,
Mrs. Joe Gallaher,1068,,
Mrs. John Wyse Nolan,4352,4368,
Mrs. Julian Mastiansky,417,,
Mrs. Kennefick,4352,4368,
Mrs. Keogh,2923,,
Mrs. Keogh,3074,,
Mrs. Luke Doyle (Caroline),1338,,
Mrs. Lyons,1521,,
Mrs. MacDowell,1126,,
Mrs. MacDowell,316,,
Mrs. Mack,1285,,
Mrs. MacKernan,258,,
Mrs. Maloney,166,,
Mrs. Mervyn Talboys,1057,1119,
Mrs. Mervyn Talboys,4550,4564,
Mrs. Michael Gunn,426,,
Mrs. Mogg,4539,,
Mrs. Moisel,391,,
Mrs. Nolan,950,,
Mrs. O'Connor,1232,,
Mrs. O'Dowd,513,,
Mrs. O'Dowd,840,,
Mrs. O'Dowd,4338,4368,
Mrs. O'Dowd,482,,
Mrs. Opisso,1466,,
Mrs. Paget,1178,,
Mrs. Patrick Dignam,541,,
Mrs. Patrick Dignam,1165,,
Mrs. Patrick Dignam,766,,
Mrs. Patrick Dignam,115,,
Mrs. Patrick Dignam,317,,
Mrs. Patrick Dignam,962,,
Mrs. Patrick Dignam,1232,,
Mrs. Patrick Dignam,3837,3853,
Mrs. Patrick Dignam,1280,,
Mrs. Pearcy,4538,,
Mrs. Quigley,1125,,
Mrs. Riordan,378,,
Mrs. Riordan,1714,1751,
Mrs. Riordan,4339,4368,
Mrs. Riordan,479,,
Mrs. Riordan,4,,
Mrs. Riordan's dog,14,,
Mrs. Rubio,748,,
Mrs. Rubio,785,,
Mrs. Rubio,1474,,
Mrs. Sheehy,17,29,
Mrs. Stanhope,612,,
Mrs. Stanhope,1582,,
Mrs. Stoer,1125,,
Mrs. Thornton,417,,
Mrs. Thornton,394,,
Mrs. Thornton,1818,1832,
Mrs. Timothy Healy,1424,,
Mrs. Verschoyle,1497,,
Mrs. Wilkins,911,,
Mrs. Woods,149,,
Mrs. Yelverton Barry,1013,1119,
Mrs. Yelverton Barry,4550,4564,
Mulligan's Brother,682,,
Mulligan's Brother,499,,
Myler Keogh,133,,
Myler Keogh,1133,,
Myles Crawford,307,,
Myles Crawford,344,908,
Myles Crawford,956,1075,
Myles Crawford,1145,,
Myles Crawford,1243,,
Myles Crawford,806,813,
Myles Crawford,1142,1276,
Myles Crawford,1273,,
Nameless One,1143,1276,
Nameless One,4339,4368,
Nancy Blake,726,,
Nannetti,187,,
Nannetti,825,,
Nannetti,1240,,
Nannygoat,3367,3370,
Narrator,1,,
Nasodoro,1821,1832,
Naumann,158,,
"Navvy, drunken",35,38,
"Navvy, drunken",133,141,
"Navvy, drunken",173,175,
"Navvy, drunken",513,531,
"Navvy, drunken",607,632,
"Navvy, drunken",4608,4610,
Ned Lambert,111,,
Ned Lambert,503,918,
Ned Lambert,233,366,
Ned Lambert,453,,
Ned Lambert,236,,
Ned Lambert,399,424,
Ned Lambert,426,439,
Ned Lambert,442,463,
Ned Lambert,782,,
Ned Lambert,780,,
Ned Lambert,1010,1561,
Ned Lambert,1573,1918,
Ned Lambert,1141,1276,
Ned Lambert,1259,,
Ned Lambert,1239,,
Nelly Bouverist,427,,
Nephew of Mrs. Riordan,505,,
Nevertell,547,,
Newsboy,394,408,
Newsboy,444,449,
Newsboy,1057,,
"Newsboy, first",912,916,
"Newsboy, second",919,920,
Newsboys,1123,1127,
"Newsboys, ragged",2137,2141,
Nextdoor Girl,146,179,
Nextdoor Girl,47,,
Nobleman,1053,1060,
Nobleman,305,307,
Nobleman,4360,4368,
Noblewoman,1463,1565,
Norman W. Tupper,1170,,
Norman W. Tupper,1499,,
Nosey Flynn,737,1029,
Nosey Flynn,373,374,
Nosey Flynn,465,469,
Nosey Flynn,476,490,
Nosey Flynn,1217,1220,
Nosey Flynn,1142,1276,
Nosey Flynn,1639,1751,
Nosey Flynn,1719,1751,
Number One,703,,
Nurse Callan,960,,
Nurse Callan,80,138,
Nurse Callan,167,169,
Nurse Callan,800,805,
Nurse Callan,1395,1406,
Nurse Callan,2611,2618,
Nurse Callan,1847,,
Nurse Quigley,318,324,
Nurse Quigley,2611,2618,
"Nurse, in Holles Street",704,,
Nymph,3233,3478,
O. Madden,388,,
O. Madden,511,,
O. Madden,1519,,
O'Bierne,212,,
O'Callaghan,236,,
O'Callaghan,1185,,
O'Connell Fitzsimon,90,,
O'Connor,1232,,
O'Connor's Children,1232,,
O'Donoghue of The Glens,4687,4722,
O'Madden Burke,505,898,
O'Madden Burke,1028,1030,
O'Madden Burke,410,,
O'Madden Burke,270,,
O'Madden Burke,1129,,
O'Madden Burke,1694,1751,
O'Mara,208,,
Obsequious policemen,1180,1181,
Old Chatterton,262,,
Old couple,1601,1618,
Old fogey in Boyd's,124,,
Old Gummy Granny,4578,4642,
Old Gummy Granny,4736,4752,
Old Luigi,975,,
"Old man, dullgarbed (O'Callaghan?)",229,231,*
Old resident,1537,1565,
Old Troy of the D.M.P.,1,5,
Old Troy of the D.M.P.,9,,
Old Troy of the D.M.P.,4358,4368,
"Old woman, peeping",12,14,
Oliphant,96,,
Onelegged sailor,7,11,
Onelegged sailor,228,235,
Onelegged sailor,238,257,
Onelegged sailor,1063,1064,
Onelegged sailor,4141,,
Onelegged sailor,346,,
Orange lodges,3984,3994,
Organgrinder,1092,,
Organgrinder,2137,,
Organgrinder,700,,
Ormond Boots,3729,3734,
Osmond Tearle,794,,
Owen Goldberg,404,,
Owen Goldberg,3327,3336,
Owen Goldberg,48,,
P. A. Wren,446,,
P. A. Wren,3184,,
P. A. Wren,1429,,
P. Gillen,144,,
P. M. Levenston,4043,,
Paddy Dignam,119,,
Paddy Dignam,551,,
Paddy Dignam,91,,
Paddy Dignam,469,,
Paddy Dignam,158,,
Paddy Dignam,297,,
Paddy Dignam,421,,
Paddy Dignam,504,918,
Paddy Dignam,80,,
Paddy Dignam,219,,
Paddy Dignam,479,,
Paddy Dignam,744,,
Paddy Dignam,771,,
Paddy Dignam,1017,,
Paddy Dignam,1160,,
Paddy Dignam,805,,
Paddy Dignam,857,,
Paddy Dignam,1244,,
Paddy Dignam,314,,
Paddy Dignam,340,376,
Paddy Dignam,761,,
Paddy Dignam,315,,
Paddy Dignam,861,,
Paddy Dignam,939,,
Paddy Dignam,1175,,
Paddy Dignam,374,,
Paddy Dignam,1205,1259,
Paddy Dignam,3841,,
Paddy Dignam,1245,,
Paddy Dignam,1241,,
Paddy Dignam,1255,,
Paddy Dignam,1462,,
Paddy Dignam,48,,
Paddy Dignam,169,,
Paddy Dignam,1261,,
Paddy Dignam,1279,,
Paddy Hooper,456,,
Paddy Hooper,687,,
Paddy Lee,4195,,
Paddy Leonard,142,,
Paddy Leonard,989,1029,
Paddy Leonard,801,,
Paddy Leonard,1142,1276,
Paddy Leonard,1633,1751,
Palmer,1047,,
Panargyos,1821,1832,
Pastor J. Dinnin Gilmore,1424,1565,
Pat Farrell,405,408,
Pat Farrell,444,449,
Pat Farrell,1057,,
Pat Kinsella,600,,
Pat the waiter,30,,
Pat the waiter,40,,
Pat the waiter,287,294,
Pat the waiter,312,340,
Pat the waiter,344,351,
Pat the waiter,360,526,
Pat the waiter,528,,
Pat the waiter,767,877,
Pat the waiter,886,950,
Pat the waiter,954,976,
Pat the waiter,979,985,
Pat the waiter,990,1046,
Pat the waiter,1049,1137,
Pat the waiter,1147,1179,
Pat the waiter,1204,1223,
Pat the waiter,1269,1272,
Pat the waiter,1276,1283,
Pat the waiter,506,531,
Pat Tobin,945,,
Patrice Egan,163,,
Patrice Egan,256,,
Patrice Egan,4503,4509,
Patrick Aloysius Dignam,505,918,
Patrick Aloysius Dignam,4,,
Patrick Aloysius Dignam,534,535,
Patrick Aloysius Dignam,956,,
Patrick Aloysius Dignam,1122,1174,
Patrick Aloysius Dignam,1265,1268,
Patrick Aloysius Dignam,367,,
Patrick Aloysius Dignam,1175,1176,
Patrick Aloysius Dignam,1256,,
Patrick Aloysius Dignam,1240,,
Patrick Aloysius Dignam,1280,,
Patrick MacCabe,34,,
Patrick Michael Corley,133,,
Paupers,1554,1557,
Pavior and flagger,1458,1565,
Peake,158,,
Peake,624,,
Peggy Griffin,765,,
Pendennis | Penrose,176,,
Pendennis | Penrose,1114,,
Pendennis | Penrose,2548,,
Pendennis | Penrose,4357,4368,
Pendennis | Penrose,2133,,
Pendennis | Penrose,573,,
per of the cabman's shelter | Skin-the-Goat Fitzharris,957,1703,
Percy Apjohn,404,,
Percy Apjohn,3328,3336,
Percy Apjohn,51,,
Percy Apjohn,1251,
Percy Apjohn,1635,,
Percy Apjohn,2317,,
Percy Bennett,1134,,
"Peter ""Denis"" Carey",442,,
"Peter ""Denis"" Carey",1053,,
Peter Claver,380,,
Peter Paul M'Swiney,71,,
Philip Augustus Blockwell,3002,,
Philip Beaufoy,502,,
Philip Beaufoy,278,,
Philip Beaufoy,640,,
Philip Beaufoy,814,845,
Philip Beaufoy,1229,,
Philip Beaufoy,650,,
Philip Drunk,2512,2539,
Philip Gilligan,156,,
Philip Gilligan,544,,
Philip Gilligan,1252,,
Philip Law Smith,1103,,
Philip Moisel,1254,,
Philip Sober,2512,2539,
Phyllis,1130,1141,
Pianola,4051,4133,
"Pig, black bogoak",1961,1968,
Piper,274,,
Pisimbo,1466,,
Plainclothes policeman,446,,
Plumber,2229,,
Pointsman,175,179,
Policeman outside Castleyard gate,958,961,
"Policeman, fat",1608,1618,
Ponto,3005,,
"Porter, liveried",42,44,
"Porter, outside the Grosvenor",99,106,
"Porter, outside the Grosvenor",4347,4368,
Postman,1170,1176,
"Postmistress, Westland Row",56,75,
"Postmistress, Westland Row",4345,4368,
Priest,344,448,
Priest,2541,,
Priest,2740,,
Priest at the Santa Maria,760,,
Princess Selene,1509,1565,
Prison gate girls,1892,1956,
Private Carr,36,67,
Private Carr,607,632,
Private Carr,3995,4003,
Private Carr,4373,4791,
Private Compton,36,67,
Private Compton,607,632,
Private Compton,3995,4003,
Private Compton,4391,4791,
Professor Charles Joly,573,,
Professor Charles Joly,4344,4368,
Professor Goodwin,291,,
Professor Goodwin,166,,
Professor Goodwin,188,,
Professor Goodwin,456,,
Professor Goodwin,1055,,
Professor Goodwin,4017,4050,
Professor Goodwin,2134,,
Professor Goodwin,263,,
Professor Goodwin,336,,
Professor Goodwin,1333,,
Professor MacHugh,237,961,
Professor MacHugh,1002,1075,
Professor MacHugh,267,,
Professor MacHugh,927,1276,
Professor Magennis,782,,
Professor Waldmann,3258,,
Pullbrook,1981,,
Pullbrook,2075,,
Punch Costello,141,492,
Punch Costello,504,1309,
Punch Costello,1344,1401,
Punch Costello,1407,1571,
Punch Costello,1795,1832,
Punch Costello,2238,2276,
Punch Costello,97,,
Punch Costello,926,,
Punch Costello/Hobgoblin,2150,2164,
Queens Own Cameron Highlanders,1403,1565,
Quoits,1136,1138,
R Shelton,423,,
R. G. Johnston,417,,
R.G. Lewer,443,,
Ragman,222,229,
"Rat, obese",973,976,
"Rat, obese",1256,1259,
Red Murray,25,,
Red Murray,4342,4368,
Reggy Wylie,1494,,
Reggy Wylie,130,,
Reggy Wylie,427,,
Reggy Wylie,593,,
Repulse,3978,3994,
Reuben J. Dodd,251,258,
Reuben J. Dodd,52,,
Reuben J. Dodd,1158,,
Reuben J. Dodd,890,,
Reuben J. Dodd,1192,,
Reuben J. Dodd,1180,,
Reuben J. Dodd,1100,,
Reuben J. Dodd,1918,1956,
Reuben J. Dodd,2145,2164,
Reuben J. Dodd's son,265,,
Reuben J. Dodd's son,52,,
Reuben J. Dodd's son,1919,1956,
Reuben J. Dodd's son,2149,2164,
Reverend Charles Malone,545,,
Reverend George Salmon,496,,
Reverend George Salmon,4344,4368,
Reverend George Salmon,790,,
Reverend Gilmer Johnston,542,,
Reverend Hugh C. Love,398,424,
Reverend Hugh C. Love,426,432,
Reverend Hugh C. Love,928,931,
Reverend Hugh C. Love,947,,
Reverend Hugh C. Love,1202,1204,
Reverend Hugh C. Love,4146,,
Reverend Hugh C. Love | Haines,4695,4722,
Reverend J. Vilaplana,1464,,
Reverend John MacDermott,1423,1565,
Reverend John Shaw Banks,1425,1565,
Reverend Leopold Abramovitz,3224,3232,
Reverend Nicholas Dudley,110,112,
Reverend T.R. Greene B.A.,68,,
Richard and Eugene Sheehy,20,,
Richard Best,2247,2276,
Richard Goulding,539,,
Richie Goulding,68,,
Richie Goulding,76,103,
Richie Goulding,52,,
Richie Goulding,320,,
Richie Goulding,471,475,
Richie Goulding,1190,1192,
Richie Goulding,22,,
Richie Goulding,29,,
Richie Goulding,342,343,
Richie Goulding,354,526,
Richie Goulding,528,,
Richie Goulding,767,877,
Richie Goulding,886,950,
Richie Goulding,954,976,
Richie Goulding,979,985,
Richie Goulding,990,1046,
Richie Goulding,1049,1137,
Richie Goulding,1147,1179,
Richie Goulding,1204,1223,
Richie Goulding,1269,1272,
Richie Goulding,1276,1283,
Richie Goulding,846,,
Richie Goulding,499,531,
Richie Goulding,2788,2790,
Richie Goulding,141,,
Robert Emery,977,,
Robert Worthington,966,,
Roberts,522,,
Robertson,1981,,
Robertson,2076,,
Robinson,141,,
"Rock, the head bailiff",687,702,
"Rock, the head bailiff",935,,
Roger Charles Tichborne,1343,,
Roger Greene,1205,,
Roger Greene,916,,
Rogers O'Reilly,570,,
Rosalie,1189,,
Rough,4521,4564,
Rough,4594,4595,
"Rough, burly",365,367,
Royal Dublin Fusiliers,68,,
Royal Dublin Fusiliers,785,,
Royal Dublin Fusiliers,1402,1565,
Royal Welsh Fusiliers,1403,1565,
Rudolph Virag,197,,
Rudolph Virag,125,,
Rudolph Virag,362,,
Rudolph Virag,529,,
Rudolph Virag,933,,
Rudolph Virag,206,,
Rudolph Virag,174,,
Rudolph Virag,1580,,
Rudolph Virag,1816,,
Rudolph Virag,1077,,
Rudolph Virag,248,292,
Rudolph Virag,741,,
Rudolph Virag,906,,
Rudolph Virag,1867,,
Rudolph Virag,2783,,
Rudolph Virag,3356,,
Rudolph Virag,3419,3421,
Rudolph Virag,4874,,
Rudolph Virag,534,,
Rudolph Virag,622,,
Rudolph Virag,809,,
Rudolph Virag,953,,
Rudolph Virag,1637,,
Rudolph Virag,1796,,
Rudolph Virag,1869,,
Rudolph Virag,1905,,
Rudolph Virag,350,,
Rudolph Virag,982,,
Rudolph Virag,1061,,
Rudolph Virag & Lipoti Virag,4516,4564,
Rudy Bloom,419,,
Rudy Bloom,16,,
Rudy Bloom,75,,
Rudy Bloom,326,,
Rudy Bloom,863,,
Rudy Bloom,25,,
Rudy Bloom,159,,
Rudy Bloom,610,,
Rudy Bloom,1067,,
Rudy Bloom,1650,,
Rudy Bloom,267,,
Rudy Bloom,4967,4967,
Rudy Bloom,1130,,
Rudy Bloom,2281,,
Rudy Bloom,1307,,
Rudy Bloom,1448,,
Rufus Isaacs,792,,
"Runners and leapers, at the burning of Dublin",4675,4722,
Ruttledge,28,,
Ruttledge,965,,
"Sailor, on the <i>Rover</i>",653,,
Sailors,1582,,
Saint Barbara,4689,4722,
Saints of finance,1418,1565,
Sam Bohee,412,426,
Sam Lambert,757,,
Samuel Benaday,831,,
Samuel Childs,469,,
Samuel Childs,748,,
Samuel Childs,958,,
Samuel Childs,1017,,
Samuel Childs,761,,
Sara Goulding,61,,
Sara Goulding,158,,
Sara Goulding,51,,
Sara Goulding,141,,
Sargent,123,184,
Sceptre,830,,
Sceptre,507,,
Sceptre,374,,
Sceptre,1223,,
Sceptre,1127,,
Sceptre,1516,,
Sceptre,3976,3994,
Sceptre,1280,,
"Schoolboys, two small",1278,1282,
Schoolchildren,171,174,
Second Watch,674,1276,
Second Watch,4771,4856,
"Sentry, in front of the Governor's house",1585,,
Sergeant Major Bennett,1133,,
Sergeant Major Bennett,4793,,
Sexton,159,,
Seymour,163,,
Seymour,695,,
Seymour Bushe,470,,
Seymour Bushe,741,,
Seymour Bushe,959,,
Seymour Bushe,1000,,
Seymour Bushe,792,,
Shannon,385,,
Shebeenkeeper,606,613,
Sheridan,3004,,
Shopkeepers,1763,1832,
Shopman,594,598,
Shopman,601,624,
Shopman,632,641,
Shotover,3977,3994,
Sightseers,1401,1557,
Signor Brini,1066,,
Signor Brini,1852,1956,
Signor Laci Daremo,3002,,
Signor Maffei,348,,
Signor Maffei,703,716,
Silberselber,1821,1832,
Silversmile,1821,1832,
Simon Dedalus,62,69,
Simon Dedalus,114,,
Simon Dedalus,4,918,
Simon Dedalus,47,,
Simon Dedalus,239,354,
Simon Dedalus,453,,
Simon Dedalus,28,,
Simon Dedalus,517,,
Simon Dedalus,553,,
Simon Dedalus,289,,
Simon Dedalus,654,672,
Simon Dedalus,675,708,
Simon Dedalus,711,716,
Simon Dedalus,740,741,
Simon Dedalus,882,918,
Simon Dedalus,921,927,
Simon Dedalus,932,954,
Simon Dedalus,1199,1202,
Simon Dedalus,3,,
Simon Dedalus,5,,
Simon Dedalus,20,,
Simon Dedalus,28,,
Simon Dedalus,29,,
Simon Dedalus,31,,
Simon Dedalus,56,57,
Simon Dedalus,192,228,
Simon Dedalus,232,283,
Simon Dedalus,313,316,
Simon Dedalus,440,526,
Simon Dedalus,528,,
Simon Dedalus,767,877,
Simon Dedalus,886,950,
Simon Dedalus,954,976,
Simon Dedalus,979,985,
Simon Dedalus,990,1046,
Simon Dedalus,1049,1137,
Simon Dedalus,1147,1179,
Simon Dedalus,1204,1223,
Simon Dedalus,1269,1272,
Simon Dedalus,1276,1283,
Simon Dedalus,1215,,
Simon Dedalus,198,,
Simon Dedalus,1141,1276,
Simon Dedalus,3942,3973,
Simon Dedalus,4135,4154,
Simon Dedalus,4804,,
Simon Dedalus,4840,,
Simon Dedalus,252,,
Simon Dedalus,378,,
Simon Dedalus,1182,,
Simon Dedalus,1259,,
Simon Dedalus,1659,,
Simon Dedalus,1759,,
Simon Dedalus,1807,,
Simon Dedalus,138,,
Simon Dedalus,471,,
Simon Dedalus,538,,
Simon Dedalus,1238,,
Simon Dedalus,2138,,
Simon Dedalus,2263,,
Simon Dedalus,1088,,
Simon Dedalus,1266,,
Simon Dedalus,1290,,
Simon Dedalus,1306,,
Sinister figure,212,222,
Sinister figure,748,750,
Sins of the past,3027,3047,
Sir Anthony MacDonnell,1666,,
Sir Charles Cameron,538,,
Sir Charles Cameron,4341,4368,
Sir Frederick Falkiner,699,,
Sir Frederick Falkiner,1151,1152,
Sir Frederick Falkiner,1095,,
Sir Frederick Falkiner,1875,,
Sir Frederick Falkiner,1162,1276,
Sir Garnet Wolesley,690,,
Sir Herbert Beerbohm Tree,1042,,
Sir Hugo,1243,,
Sir James Mackey,1557,,
Sir Robert Ball,110,,
Sir Robert Ball,1011,,
Sir Thornley Stoker,1030,,
Sister Agatha,780,,
Sister Agatha,3435,,
Sister Mary Patrick,280,,
Sister Pat Claffey,144,,
Sister Pat Claffey,780,,
Skeleton judashand,2277,2276,
Skin-the-Goat,640,,
Skin-the-Goat,703,,
Skin-the-Goat Fitzharris,323,,
Sleepy Hollow,3157,3158,
Slut,40,41,
Sluts,3442,3478,
Sluts and ragamuffins,1038,1141,
Smith O'Brien,4683,4722,
Smugglers,580,,
Soap,336,356,
Spencer Harty,173,,
Sprawled form,247,248,
Staggering Bob,3360,3370,
Staghounds,3954,3973,
Stanislaus Moran,4355,4368,
Stefan Virag,174,,
Stephen Dedalus,8,,
Stephen Dedalus,11,744,
Stephen Dedalus,1,449,
Stephen Dedalus,1,505,
Stephen Dedalus,39,41,
Stephen Dedalus,506,961,
Stephen Dedalus,648,,
Stephen Dedalus,1002,1075,
Stephen Dedalus,16,1225,
Stephen Dedalus,339,362,
Stephen Dedalus,800,817,
Stephen Dedalus,821,841,
Stephen Dedalus,844,880,
Stephen Dedalus,1059,,
Stephen Dedalus,153,,
Stephen Dedalus,257,,
Stephen Dedalus,141,492,
Stephen Dedalus,504,1309,
Stephen Dedalus,1344,1401,
Stephen Dedalus,1371,1378,
Stephen Dedalus,1407,1591,
Stephen Dedalus,62,131,
Stephen Dedalus,635,,
Stephen Dedalus,1283,,
Stephen Dedalus,2055,2692,
Stephen Dedalus,3479,4257,
Stephen Dedalus,4369,4967,
Stephen Dedalus,2,924,
Stephen Dedalus,957,,
Stephen Dedalus,1259,,
Stephen Dedalus,1,1234,
Stephen Dedalus,2263,,
Stephen Dedalus,1088,,
Stephen Dedalus,1266,,
Stephen Dedalus,1301,,
Stephen Dedalus,1306,,
Stephen Dedalus,1442,,
Stephen Dedalus,1463,,
Stephen Dedalus,1476,,
Stephen Hand,1514,,
Stephen MacKenna,112,,
Stephen's Mother,88,,
Stephen's Mother,189,,
Stewart,1323,,
Stoer,1143,,
Stout lady,238,241,
"Strumpet, nocturnal",3032,,
Stubbs the parkranger,353,,
Sufferers,1844,1956,
